time,lon,lat,PMSL
01/01/1979 (12:00),-124.796,40.5114,102708
01/01/1979 (12:00),-124.427,40.5786,102713
01/01/1979 (12:00),-124.058,40.6445,102761
01/01/1979 (12:00),-123.687,40.7089,102852
01/01/1979 (12:00),-123.316,40.772,102964
01/01/1979 (12:00),-122.944,40.8338,103127
01/01/1979 (12:00),-122.571,40.8941,103297
01/01/1979 (12:00),-122.197,40.953,103383
01/01/1979 (12:00),-121.822,41.0105,103496
01/01/1979 (12:00),-121.447,41.0666,103602
01/01/1979 (12:00),-121.071,41.1213,103714
01/01/1979 (12:00),-120.694,41.1746,103826
01/01/1979 (12:00),-120.317,41.2264,103945
01/01/1979 (12:00),-119.939,41.2768,104094
01/01/1979 (12:00),-119.56,41.3258,104226
01/01/1979 (12:00),-119.181,41.3734,104280
01/01/1979 (12:00),-118.8,41.4195,104351
01/01/1979 (12:00),-118.42,41.4641,104441
01/01/1979 (12:00),-118.038,41.5073,104506
01/01/1979 (12:00),-117.657,41.5491,104545
01/01/1979 (12:00),-117.274,41.5894,104630
01/01/1979 (12:00),-116.891,41.6282,104706
01/01/1979 (12:00),-116.508,41.6656,104732
01/01/1979 (12:00),-116.124,41.7015,104691
01/01/1979 (12:00),-115.739,41.7359,104742
01/01/1979 (12:00),-115.354,41.7689,104809
01/01/1979 (12:00),-114.969,41.8004,104914
01/01/1979 (12:00),-114.583,41.8304,104991
01/01/1979 (12:00),-114.197,41.8589,105031
01/01/1979 (12:00),-113.81,41.8859,105027
01/01/1979 (12:00),-113.423,41.9115,104962
01/01/1979 (12:00),-113.036,41.9356,104989
01/01/1979 (12:00),-112.648,41.9581,105014
01/01/1979 (12:00),-127.454,40.28,102766
01/01/1979 (12:00),-127.09,40.3571,102771
01/01/1979 (12:00),-126.725,40.4329,102771
01/01/1979 (12:00),-126.359,40.5073,102768
01/01/1979 (12:00),-125.992,40.5804,102761
01/01/1979 (12:00),-125.624,40.6521,102751
01/01/1979 (12:00),-125.256,40.7225,102742
01/01/1979 (12:00),-124.886,40.7915,102734
01/01/1979 (12:00),-124.515,40.8591,102735
01/01/1979 (12:00),-124.144,40.9253,102764
01/01/1979 (12:00),-123.772,40.9902,102846
01/01/1979 (12:00),-123.399,41.0537,102911
01/01/1979 (12:00),-123.025,41.1157,103023
01/01/1979 (12:00),-122.65,41.1764,103222
01/01/1979 (12:00),-122.274,41.2356,103379
01/01/1979 (12:00),-121.898,41.2935,103506
01/01/1979 (12:00),-121.521,41.3499,103651
01/01/1979 (12:00),-121.143,41.4049,103744
01/01/1979 (12:00),-120.765,41.4585,103858
01/01/1979 (12:00),-120.385,41.5106,103969
01/01/1979 (12:00),-120.005,41.5613,104073
01/01/1979 (12:00),-119.625,41.6106,104175
01/01/1979 (12:00),-119.243,41.6584,104277
01/01/1979 (12:00),-118.861,41.7048,104359
01/01/1979 (12:00),-118.479,41.7497,104491
01/01/1979 (12:00),-118.095,41.7932,104569
01/01/1979 (12:00),-117.712,41.8352,104596
01/01/1979 (12:00),-117.327,41.8757,104639
01/01/1979 (12:00),-116.942,41.9148,104743
01/01/1979 (12:00),-116.557,41.9524,104791
01/01/1979 (12:00),-116.171,41.9885,104772
01/01/1979 (12:00),-115.785,42.0231,104850
01/01/1979 (12:00),-115.398,42.0563,104946
01/01/1979 (12:00),-115.01,42.0879,105003
01/01/1979 (12:00),-114.622,42.1181,105035
01/01/1979 (12:00),-114.234,42.1468,105018
01/01/1979 (12:00),-113.846,42.174,105050
01/01/1979 (12:00),-113.457,42.1997,105055
01/01/1979 (12:00),-113.067,42.2239,105035
01/01/1979 (12:00),-112.678,42.2466,105037
01/01/1979 (12:00),-127.556,40.5573,102783
01/01/1979 (12:00),-127.191,40.6349,102790
01/01/1979 (12:00),-126.824,40.7111,102792
01/01/1979 (12:00),-126.456,40.7859,102789
01/01/1979 (12:00),-126.088,40.8594,102783
01/01/1979 (12:00),-125.718,40.9316,102775
01/01/1979 (12:00),-125.348,41.0023,102767
01/01/1979 (12:00),-124.977,41.0717,102759
01/01/1979 (12:00),-124.604,41.1397,102757
01/01/1979 (12:00),-124.231,41.2063,102777
01/01/1979 (12:00),-123.857,41.2716,102830
01/01/1979 (12:00),-123.482,41.3354,102914
01/01/1979 (12:00),-123.107,41.3978,103031
01/01/1979 (12:00),-122.73,41.4588,103205
01/01/1979 (12:00),-122.353,41.5184,103325
01/01/1979 (12:00),-121.975,41.5766,103444
01/01/1979 (12:00),-121.596,41.6334,103675
01/01/1979 (12:00),-121.216,41.6887,103806
01/01/1979 (12:00),-120.835,41.7426,103901
01/01/1979 (12:00),-120.454,41.795,104004
01/01/1979 (12:00),-120.072,41.846,104075
01/01/1979 (12:00),-119.69,41.8956,104179
01/01/1979 (12:00),-119.307,41.9437,104300
01/01/1979 (12:00),-118.923,41.9903,104458
01/01/1979 (12:00),-118.538,42.0355,104558
01/01/1979 (12:00),-118.153,42.0792,104621
01/01/1979 (12:00),-117.767,42.1214,104656
01/01/1979 (12:00),-117.381,42.1622,104705
01/01/1979 (12:00),-116.994,42.2015,104773
01/01/1979 (12:00),-116.607,42.2393,104817
01/01/1979 (12:00),-116.219,42.2756,104856
01/01/1979 (12:00),-115.83,42.3105,104930
01/01/1979 (12:00),-115.441,42.3438,105009
01/01/1979 (12:00),-115.052,42.3757,105042
01/01/1979 (12:00),-114.662,42.406,105070
01/01/1979 (12:00),-114.272,42.4349,105079
01/01/1979 (12:00),-113.881,42.4622,105082
01/01/1979 (12:00),-113.49,42.4881,105091
01/01/1979 (12:00),-113.099,42.5124,105090
01/01/1979 (12:00),-112.707,42.5352,105059
01/01/1979 (12:00),-127.66,40.8348,102803
01/01/1979 (12:00),-127.292,40.9128,102811
01/01/1979 (12:00),-126.924,40.9894,102814
01/01/1979 (12:00),-126.555,41.0647,102812
01/01/1979 (12:00),-126.185,41.1386,102807
01/01/1979 (12:00),-125.813,41.2111,102800
01/01/1979 (12:00),-125.441,41.2823,102791
01/01/1979 (12:00),-125.068,41.3521,102785
01/01/1979 (12:00),-124.694,41.4205,102781
01/01/1979 (12:00),-124.319,41.4875,102787
01/01/1979 (12:00),-123.943,41.5531,102830
01/01/1979 (12:00),-123.567,41.6172,102936
01/01/1979 (12:00),-123.189,41.68,103084
01/01/1979 (12:00),-122.811,41.7414,103231
01/01/1979 (12:00),-122.432,41.8013,103356
01/01/1979 (12:00),-122.052,41.8598,103549
01/01/1979 (12:00),-121.671,41.9169,103724
01/01/1979 (12:00),-121.289,41.9726,103856
01/01/1979 (12:00),-120.907,42.0268,103951
01/01/1979 (12:00),-120.524,42.0795,104001
01/01/1979 (12:00),-120.14,42.1308,104086
01/01/1979 (12:00),-119.756,42.1806,104209
01/01/1979 (12:00),-119.371,42.229,104375
01/01/1979 (12:00),-118.985,42.2759,104499
01/01/1979 (12:00),-118.598,42.3214,104586
01/01/1979 (12:00),-118.211,42.3653,104634
01/01/1979 (12:00),-117.824,42.4078,104711
01/01/1979 (12:00),-117.435,42.4488,104758
01/01/1979 (12:00),-117.046,42.4884,104776
01/01/1979 (12:00),-116.657,42.5264,104798
01/01/1979 (12:00),-116.267,42.5629,104857
01/01/1979 (12:00),-115.877,42.598,104979
01/01/1979 (12:00),-115.486,42.6315,105018
01/01/1979 (12:00),-115.094,42.6635,105038
01/01/1979 (12:00),-114.703,42.6941,105043
01/01/1979 (12:00),-114.31,42.7231,105055
01/01/1979 (12:00),-113.918,42.7506,105064
01/01/1979 (12:00),-113.525,42.7766,105079
01/01/1979 (12:00),-113.131,42.8011,105062
01/01/1979 (12:00),-112.738,42.8241,105076
01/01/1979 (12:00),-127.764,41.1123,102825
01/01/1979 (12:00),-127.395,41.1907,102835
01/01/1979 (12:00),-127.025,41.2678,102839
01/01/1979 (12:00),-126.654,41.3435,102838
01/01/1979 (12:00),-126.282,41.4178,102833
01/01/1979 (12:00),-125.909,41.4908,102826
01/01/1979 (12:00),-125.536,41.5624,102817
01/01/1979 (12:00),-125.161,41.6325,102810
01/01/1979 (12:00),-124.785,41.7013,102803
01/01/1979 (12:00),-124.408,41.7687,102805
01/01/1979 (12:00),-124.031,41.8347,102846
01/01/1979 (12:00),-123.652,41.8992,102947
01/01/1979 (12:00),-123.273,41.9624,103104
01/01/1979 (12:00),-122.893,42.0241,103249
01/01/1979 (12:00),-122.512,42.0844,103410
01/01/1979 (12:00),-122.13,42.1432,103590
01/01/1979 (12:00),-121.747,42.2006,103772
01/01/1979 (12:00),-121.364,42.2566,103894
01/01/1979 (12:00),-120.979,42.3111,103934
01/01/1979 (12:00),-120.594,42.3641,104000
01/01/1979 (12:00),-120.209,42.4157,104105
01/01/1979 (12:00),-119.822,42.4659,104273
01/01/1979 (12:00),-119.435,42.5145,104418
01/01/1979 (12:00),-119.048,42.5617,104519
01/01/1979 (12:00),-118.659,42.6074,104523
01/01/1979 (12:00),-118.27,42.6516,104633
01/01/1979 (12:00),-117.88,42.6944,104751
01/01/1979 (12:00),-117.49,42.7356,104801
01/01/1979 (12:00),-117.099,42.7754,104794
01/01/1979 (12:00),-116.708,42.8136,104793
01/01/1979 (12:00),-116.316,42.8504,104920
01/01/1979 (12:00),-115.924,42.8856,104976
01/01/1979 (12:00),-115.531,42.9194,105007
01/01/1979 (12:00),-115.137,42.9516,105022
01/01/1979 (12:00),-114.743,42.9823,105021
01/01/1979 (12:00),-114.349,43.0115,105027
01/01/1979 (12:00),-113.954,43.0392,105038
01/01/1979 (12:00),-113.559,43.0653,105023
01/01/1979 (12:00),-113.164,43.09,105023
01/01/1979 (12:00),-112.768,43.113,105041
01/01/1979 (12:00),-127.87,41.3899,102849
01/01/1979 (12:00),-127.499,41.4688,102861
01/01/1979 (12:00),-127.127,41.5463,102866
01/01/1979 (12:00),-126.755,41.6224,102865
01/01/1979 (12:00),-126.381,41.6972,102861
01/01/1979 (12:00),-126.006,41.7705,102854
01/01/1979 (12:00),-125.631,41.8425,102846
01/01/1979 (12:00),-125.254,41.9131,102836
01/01/1979 (12:00),-124.877,41.9823,102828
01/01/1979 (12:00),-124.498,42.05,102831
01/01/1979 (12:00),-124.119,42.1164,102890
01/01/1979 (12:00),-123.738,42.1813,103002
01/01/1979 (12:00),-123.357,42.2448,103145
01/01/1979 (12:00),-122.975,42.3069,103288
01/01/1979 (12:00),-122.592,42.3675,103417
01/01/1979 (12:00),-122.209,42.4267,103595
01/01/1979 (12:00),-121.824,42.4844,103791
01/01/1979 (12:00),-121.439,42.5407,103896
01/01/1979 (12:00),-121.053,42.5956,103909
01/01/1979 (12:00),-120.666,42.6489,103923
01/01/1979 (12:00),-120.278,42.7008,104164
01/01/1979 (12:00),-119.89,42.7512,104321
01/01/1979 (12:00),-119.501,42.8002,104441
01/01/1979 (12:00),-119.111,42.8476,104524
01/01/1979 (12:00),-118.721,42.8936,104593
01/01/1979 (12:00),-118.33,42.9381,104655
01/01/1979 (12:00),-117.938,42.9811,104767
01/01/1979 (12:00),-117.546,43.0225,104823
01/01/1979 (12:00),-117.153,43.0625,104826
01/01/1979 (12:00),-116.759,43.101,104855
01/01/1979 (12:00),-116.365,43.138,104942
01/01/1979 (12:00),-115.971,43.1734,104971
01/01/1979 (12:00),-115.576,43.2074,104967
01/01/1979 (12:00),-115.18,43.2398,104961
01/01/1979 (12:00),-114.785,43.2707,104957
01/01/1979 (12:00),-114.388,43.3,104995
01/01/1979 (12:00),-113.991,43.3279,105005
01/01/1979 (12:00),-113.594,43.3542,105011
01/01/1979 (12:00),-113.197,43.379,105014
01/01/1979 (12:00),-112.799,43.4022,105060
01/01/1979 (12:00),-127.976,41.6676,102872
01/01/1979 (12:00),-127.604,41.7469,102886
01/01/1979 (12:00),-127.231,41.8249,102893
01/01/1979 (12:00),-126.856,41.9014,102893
01/01/1979 (12:00),-126.481,41.9766,102891
01/01/1979 (12:00),-126.104,42.0504,102886
01/01/1979 (12:00),-125.727,42.1228,102878
01/01/1979 (12:00),-125.348,42.1938,102867
01/01/1979 (12:00),-124.969,42.2633,102855
01/01/1979 (12:00),-124.589,42.3315,102870
01/01/1979 (12:00),-124.208,42.3982,102926
01/01/1979 (12:00),-123.825,42.4635,103041
01/01/1979 (12:00),-123.442,42.5274,103189
01/01/1979 (12:00),-123.059,42.5898,103299
01/01/1979 (12:00),-122.674,42.6508,103400
01/01/1979 (12:00),-122.288,42.7103,103527
01/01/1979 (12:00),-121.902,42.7684,103717
01/01/1979 (12:00),-121.514,42.825,103866
01/01/1979 (12:00),-121.126,42.8801,103893
01/01/1979 (12:00),-120.738,42.9338,104048
01/01/1979 (12:00),-120.348,42.986,104224
01/01/1979 (12:00),-119.958,43.0367,104366
01/01/1979 (12:00),-119.567,43.0859,104469
01/01/1979 (12:00),-119.175,43.1337,104585
01/01/1979 (12:00),-118.783,43.1799,104693
01/01/1979 (12:00),-118.39,43.2246,104760
01/01/1979 (12:00),-117.996,43.2679,104808
01/01/1979 (12:00),-117.602,43.3096,104850
01/01/1979 (12:00),-117.207,43.3498,104877
01/01/1979 (12:00),-116.811,43.3885,104909
01/01/1979 (12:00),-116.415,43.4257,104960
01/01/1979 (12:00),-116.019,43.4614,104975
01/01/1979 (12:00),-115.622,43.4955,104941
01/01/1979 (12:00),-115.224,43.5281,104905
01/01/1979 (12:00),-114.826,43.5592,104889
01/01/1979 (12:00),-114.428,43.5887,104949
01/01/1979 (12:00),-114.029,43.6167,104974
01/01/1979 (12:00),-113.63,43.6432,104981
01/01/1979 (12:00),-113.23,43.6681,105106
01/01/1979 (12:00),-112.83,43.6915,105122
01/01/1979 (12:00),-128.084,41.9454,102896
01/01/1979 (12:00),-127.71,42.0251,102911
01/01/1979 (12:00),-127.335,42.1035,102920
01/01/1979 (12:00),-126.959,42.1805,102925
01/01/1979 (12:00),-126.581,42.2561,102924
01/01/1979 (12:00),-126.203,42.3303,102919
01/01/1979 (12:00),-125.824,42.4031,102911
01/01/1979 (12:00),-125.444,42.4745,102899
01/01/1979 (12:00),-125.063,42.5445,102891
01/01/1979 (12:00),-124.681,42.613,102897
01/01/1979 (12:00),-124.297,42.6801,102939
01/01/1979 (12:00),-123.913,42.7458,103046
01/01/1979 (12:00),-123.529,42.81,103178
01/01/1979 (12:00),-123.143,42.8728,103277
01/01/1979 (12:00),-122.756,42.9341,103340
01/01/1979 (12:00),-122.369,42.994,103428
01/01/1979 (12:00),-121.98,43.0524,103585
01/01/1979 (12:00),-121.591,43.1094,103798
01/01/1979 (12:00),-121.201,43.1648,104000
01/01/1979 (12:00),-120.81,43.2188,104163
01/01/1979 (12:00),-120.419,43.2713,104326
01/01/1979 (12:00),-120.026,43.3223,104419
01/01/1979 (12:00),-119.633,43.3718,104509
01/01/1979 (12:00),-119.24,43.4198,104624
01/01/1979 (12:00),-118.845,43.4663,104727
01/01/1979 (12:00),-118.45,43.5113,104804
01/01/1979 (12:00),-118.055,43.5548,104854
01/01/1979 (12:00),-117.658,43.5968,104887
01/01/1979 (12:00),-117.261,43.6372,104930
01/01/1979 (12:00),-116.864,43.6762,104975
01/01/1979 (12:00),-116.466,43.7136,104982
01/01/1979 (12:00),-116.067,43.7494,104978
01/01/1979 (12:00),-115.668,43.7838,104954
01/01/1979 (12:00),-115.268,43.8166,104946
01/01/1979 (12:00),-114.868,43.8478,104918
01/01/1979 (12:00),-114.468,43.8775,104993
01/01/1979 (12:00),-114.067,43.9057,105011
01/01/1979 (12:00),-113.665,43.9323,105089
01/01/1979 (12:00),-113.263,43.9574,105185
01/01/1979 (12:00),-112.861,43.9809,105208
01/01/1979 (12:00),-128.193,42.2232,102917
01/01/1979 (12:00),-127.817,42.3034,102937
01/01/1979 (12:00),-127.44,42.3822,102949
01/01/1979 (12:00),-127.062,42.4597,102957
01/01/1979 (12:00),-126.683,42.5357,102957
01/01/1979 (12:00),-126.303,42.6103,102952
01/01/1979 (12:00),-125.922,42.6835,102944
01/01/1979 (12:00),-125.54,42.7553,102935
01/01/1979 (12:00),-125.157,42.8257,102927
01/01/1979 (12:00),-124.773,42.8946,102924
01/01/1979 (12:00),-124.388,42.9621,102961
01/01/1979 (12:00),-124.002,43.0282,103049
01/01/1979 (12:00),-123.616,43.0928,103169
01/01/1979 (12:00),-123.228,43.1559,103243
01/01/1979 (12:00),-122.839,43.2176,103284
01/01/1979 (12:00),-122.45,43.2778,103373
01/01/1979 (12:00),-122.06,43.3366,103570
01/01/1979 (12:00),-121.668,43.3938,103862
01/01/1979 (12:00),-121.276,43.4496,104071
01/01/1979 (12:00),-120.884,43.5039,104192
01/01/1979 (12:00),-120.49,43.5567,104334
01/01/1979 (12:00),-120.096,43.608,104440
01/01/1979 (12:00),-119.701,43.6578,104508
01/01/1979 (12:00),-119.305,43.7061,104557
01/01/1979 (12:00),-118.909,43.7529,104647
01/01/1979 (12:00),-118.512,43.7981,104774
01/01/1979 (12:00),-118.114,43.8419,104873
01/01/1979 (12:00),-117.715,43.8841,104939
01/01/1979 (12:00),-117.316,43.9248,104987
01/01/1979 (12:00),-116.917,43.964,105001
01/01/1979 (12:00),-116.517,44.0016,105000
01/01/1979 (12:00),-116.116,44.0377,104995
01/01/1979 (12:00),-115.715,44.0722,105028
01/01/1979 (12:00),-115.313,44.1052,104999
01/01/1979 (12:00),-114.911,44.1366,105023
01/01/1979 (12:00),-114.508,44.1665,105175
01/01/1979 (12:00),-114.105,44.1948,105241
01/01/1979 (12:00),-113.701,44.2216,105237
01/01/1979 (12:00),-113.297,44.2468,105309
01/01/1979 (12:00),-112.893,44.2705,105287
01/01/1979 (12:00),-128.302,42.5011,102939
01/01/1979 (12:00),-127.925,42.5817,102963
01/01/1979 (12:00),-127.546,42.661,102980
01/01/1979 (12:00),-127.167,42.7389,102987
01/01/1979 (12:00),-126.786,42.8153,102989
01/01/1979 (12:00),-126.404,42.8904,102986
01/01/1979 (12:00),-126.021,42.964,102979
01/01/1979 (12:00),-125.637,43.0362,102971
01/01/1979 (12:00),-125.253,43.107,102963
01/01/1979 (12:00),-124.867,43.1763,102966
01/01/1979 (12:00),-124.48,43.2442,102997
01/01/1979 (12:00),-124.092,43.3106,103073
01/01/1979 (12:00),-123.704,43.3756,103165
01/01/1979 (12:00),-123.314,43.4391,103229
01/01/1979 (12:00),-122.923,43.5011,103266
01/01/1979 (12:00),-122.532,43.5617,103366
01/01/1979 (12:00),-122.14,43.6208,103599
01/01/1979 (12:00),-121.747,43.6784,103925
01/01/1979 (12:00),-121.353,43.7345,104111
01/01/1979 (12:00),-120.958,43.7891,104247
01/01/1979 (12:00),-120.562,43.8422,104324
01/01/1979 (12:00),-120.166,43.8938,104428
01/01/1979 (12:00),-119.769,43.9439,104473
01/01/1979 (12:00),-119.371,43.9925,104495
01/01/1979 (12:00),-118.973,44.0395,104570
01/01/1979 (12:00),-118.574,44.0851,104694
01/01/1979 (12:00),-118.174,44.1291,104846
01/01/1979 (12:00),-117.773,44.1715,104960
01/01/1979 (12:00),-117.372,44.2125,105028
01/01/1979 (12:00),-116.97,44.2518,105059
01/01/1979 (12:00),-116.568,44.2897,105052
01/01/1979 (12:00),-116.165,44.326,105045
01/01/1979 (12:00),-115.762,44.3607,105027
01/01/1979 (12:00),-115.358,44.3939,105034
01/01/1979 (12:00),-114.954,44.4255,105117
01/01/1979 (12:00),-114.549,44.4556,105275
01/01/1979 (12:00),-114.143,44.4841,105437
01/01/1979 (12:00),-113.738,44.511,105503
01/01/1979 (12:00),-113.332,44.5364,105440
01/01/1979 (12:00),-112.925,44.5602,105370
01/01/1979 (12:00),-128.413,42.779,102963
01/01/1979 (12:00),-128.034,42.8601,102990
01/01/1979 (12:00),-127.654,42.9398,103008
01/01/1979 (12:00),-127.272,43.0181,103019
01/01/1979 (12:00),-126.89,43.095,103022
01/01/1979 (12:00),-126.506,43.1705,103021
01/01/1979 (12:00),-126.121,43.2445,103015
01/01/1979 (12:00),-125.736,43.3172,103008
01/01/1979 (12:00),-125.349,43.3883,103005
01/01/1979 (12:00),-124.961,43.4581,103011
01/01/1979 (12:00),-124.573,43.5263,103033
01/01/1979 (12:00),-124.183,43.5932,103098
01/01/1979 (12:00),-123.792,43.6585,103187
01/01/1979 (12:00),-123.401,43.7224,103262
01/01/1979 (12:00),-123.008,43.7848,103292
01/01/1979 (12:00),-122.615,43.8457,103358
01/01/1979 (12:00),-122.221,43.9051,103551
01/01/1979 (12:00),-121.826,43.9631,103833
01/01/1979 (12:00),-121.43,44.0195,104180
01/01/1979 (12:00),-121.033,44.0744,104310
01/01/1979 (12:00),-120.635,44.1278,104362
01/01/1979 (12:00),-120.237,44.1797,104404
01/01/1979 (12:00),-119.838,44.2301,104442
01/01/1979 (12:00),-119.438,44.279,104471
01/01/1979 (12:00),-119.037,44.3263,104578
01/01/1979 (12:00),-118.636,44.3721,104695
01/01/1979 (12:00),-118.234,44.4163,104822
01/01/1979 (12:00),-117.832,44.4591,104934
01/01/1979 (12:00),-117.428,44.5002,105059
01/01/1979 (12:00),-117.025,44.5398,105117
01/01/1979 (12:00),-116.62,44.5779,105131
01/01/1979 (12:00),-116.215,44.6144,105094
01/01/1979 (12:00),-115.81,44.6494,105052
01/01/1979 (12:00),-115.404,44.6827,105045
01/01/1979 (12:00),-114.997,44.7145,105141
01/01/1979 (12:00),-114.59,44.7448,105328
01/01/1979 (12:00),-114.183,44.7735,105557
01/01/1979 (12:00),-113.775,44.8005,105654
01/01/1979 (12:00),-113.366,44.8261,105636
01/01/1979 (12:00),-112.958,44.85,105459
01/01/1979 (12:00),-128.525,43.0569,102985
01/01/1979 (12:00),-128.144,43.1385,103014
01/01/1979 (12:00),-127.762,43.2187,103034
01/01/1979 (12:00),-127.379,43.2974,103049
01/01/1979 (12:00),-126.995,43.3748,103054
01/01/1979 (12:00),-126.609,43.4507,103055
01/01/1979 (12:00),-126.223,43.5251,103052
01/01/1979 (12:00),-125.835,43.5982,103049
01/01/1979 (12:00),-125.447,43.6698,103051
01/01/1979 (12:00),-125.057,43.7399,103058
01/01/1979 (12:00),-124.666,43.8086,103081
01/01/1979 (12:00),-124.275,43.8758,103126
01/01/1979 (12:00),-123.882,43.9415,103215
01/01/1979 (12:00),-123.489,44.0057,103299
01/01/1979 (12:00),-123.094,44.0685,103337
01/01/1979 (12:00),-122.699,44.1297,103388
01/01/1979 (12:00),-122.303,44.1895,103499
01/01/1979 (12:00),-121.905,44.2478,103836
01/01/1979 (12:00),-121.508,44.3045,104192
01/01/1979 (12:00),-121.109,44.3598,104346
01/01/1979 (12:00),-120.709,44.4135,104389
01/01/1979 (12:00),-120.309,44.4657,104411
01/01/1979 (12:00),-119.908,44.5164,104442
01/01/1979 (12:00),-119.506,44.5655,104498
01/01/1979 (12:00),-119.103,44.6131,104569
01/01/1979 (12:00),-118.7,44.6592,104662
01/01/1979 (12:00),-118.295,44.7037,104738
01/01/1979 (12:00),-117.891,44.7467,104876
01/01/1979 (12:00),-117.485,44.7881,104988
01/01/1979 (12:00),-117.079,44.8279,105098
01/01/1979 (12:00),-116.673,44.8662,105118
01/01/1979 (12:00),-116.266,44.903,105099
01/01/1979 (12:00),-115.858,44.9381,105033
01/01/1979 (12:00),-115.45,44.9717,105038
01/01/1979 (12:00),-115.041,45.0037,105143
01/01/1979 (12:00),-114.632,45.0341,105399
01/01/1979 (12:00),-114.222,45.0629,105627
01/01/1979 (12:00),-113.812,45.0902,105704
01/01/1979 (12:00),-113.401,45.1158,105660
01/01/1979 (12:00),-112.99,45.1399,105475
01/01/1979 (12:00),-128.638,43.3349,103000
01/01/1979 (12:00),-128.256,43.4169,103033
01/01/1979 (12:00),-127.872,43.4976,103057
01/01/1979 (12:00),-127.487,43.5768,103074
01/01/1979 (12:00),-127.101,43.6546,103084
01/01/1979 (12:00),-126.713,43.7309,103086
01/01/1979 (12:00),-126.325,43.8058,103087
01/01/1979 (12:00),-125.935,43.8792,103089
01/01/1979 (12:00),-125.545,43.9512,103094
01/01/1979 (12:00),-125.153,44.0218,103105
01/01/1979 (12:00),-124.761,44.0908,103124
01/01/1979 (12:00),-124.367,44.1584,103161
01/01/1979 (12:00),-123.973,44.2245,103246
01/01/1979 (12:00),-123.577,44.2891,103346
01/01/1979 (12:00),-123.181,44.3522,103425
01/01/1979 (12:00),-122.784,44.4139,103462
01/01/1979 (12:00),-122.385,44.474,103565
01/01/1979 (12:00),-121.986,44.5326,103832
01/01/1979 (12:00),-121.586,44.5897,104198
01/01/1979 (12:00),-121.185,44.6453,104500
01/01/1979 (12:00),-120.784,44.6993,104514
01/01/1979 (12:00),-120.381,44.7518,104508
01/01/1979 (12:00),-119.978,44.8028,104509
01/01/1979 (12:00),-119.574,44.8522,104534
01/01/1979 (12:00),-119.169,44.9001,104563
01/01/1979 (12:00),-118.764,44.9464,104592
01/01/1979 (12:00),-118.357,44.9912,104696
01/01/1979 (12:00),-117.95,45.0344,104836
01/01/1979 (12:00),-117.543,45.0761,104853
01/01/1979 (12:00),-117.135,45.1161,104863
01/01/1979 (12:00),-116.726,45.1547,105011
01/01/1979 (12:00),-116.317,45.1916,105038
01/01/1979 (12:00),-115.907,45.227,105062
01/01/1979 (12:00),-115.496,45.2607,105092
01/01/1979 (12:00),-115.085,45.2929,105226
01/01/1979 (12:00),-114.674,45.3235,105463
01/01/1979 (12:00),-114.262,45.3525,105660
01/01/1979 (12:00),-113.85,45.3799,105751
01/01/1979 (12:00),-113.437,45.4057,105505
01/01/1979 (12:00),-113.024,45.43,105313
01/01/1979 (12:00),-128.753,43.6129,103011
01/01/1979 (12:00),-128.368,43.6954,103046
01/01/1979 (12:00),-127.982,43.7765,103076
01/01/1979 (12:00),-127.596,43.8562,103096
01/01/1979 (12:00),-127.208,43.9344,103110
01/01/1979 (12:00),-126.818,44.0111,103116
01/01/1979 (12:00),-126.428,44.0865,103120
01/01/1979 (12:00),-126.037,44.1603,103126
01/01/1979 (12:00),-125.644,44.2327,103133
01/01/1979 (12:00),-125.251,44.3037,103145
01/01/1979 (12:00),-124.857,44.3731,103164
01/01/1979 (12:00),-124.461,44.4411,103197
01/01/1979 (12:00),-124.065,44.5076,103261
01/01/1979 (12:00),-123.667,44.5726,103386
01/01/1979 (12:00),-123.269,44.6361,103509
01/01/1979 (12:00),-122.869,44.6981,103553
01/01/1979 (12:00),-122.469,44.7585,103623
01/01/1979 (12:00),-122.068,44.8175,103825
01/01/1979 (12:00),-121.666,44.8749,104267
01/01/1979 (12:00),-121.263,44.9308,104604
01/01/1979 (12:00),-120.859,44.9851,104715
01/01/1979 (12:00),-120.454,45.038,104650
01/01/1979 (12:00),-120.049,45.0892,104629
01/01/1979 (12:00),-119.643,45.1389,104612
01/01/1979 (12:00),-119.236,45.1871,104619
01/01/1979 (12:00),-118.828,45.2337,104617
01/01/1979 (12:00),-118.42,45.2787,104717
01/01/1979 (12:00),-118.011,45.3222,104799
01/01/1979 (12:00),-117.601,45.3641,104788
01/01/1979 (12:00),-117.191,45.4044,104780
01/01/1979 (12:00),-116.78,45.4432,104957
01/01/1979 (12:00),-116.368,45.4803,105066
01/01/1979 (12:00),-115.956,45.5159,105126
01/01/1979 (12:00),-115.543,45.5499,105253
01/01/1979 (12:00),-115.13,45.5822,105356
01/01/1979 (12:00),-114.716,45.613,105484
01/01/1979 (12:00),-114.302,45.6422,105623
01/01/1979 (12:00),-113.888,45.6698,105576
01/01/1979 (12:00),-113.473,45.6957,105456
01/01/1979 (12:00),-113.057,45.7201,105241
01/01/1979 (12:00),-128.868,43.8909,103020
01/01/1979 (12:00),-128.482,43.9739,103059
01/01/1979 (12:00),-128.094,44.0554,103092
01/01/1979 (12:00),-127.706,44.1356,103116
01/01/1979 (12:00),-127.316,44.2142,103131
01/01/1979 (12:00),-126.925,44.2914,103143
01/01/1979 (12:00),-126.533,44.3672,103149
01/01/1979 (12:00),-126.139,44.4415,103156
