time,lon,lat,CAPE
01/02/1979 (06:00),-125.051,44.9379,0
01/02/1979 (06:00),-124.651,45.0067,0
01/02/1979 (06:00),-124.251,45.0739,0
01/02/1979 (06:00),-123.849,45.1397,0
01/02/1979 (06:00),-123.447,45.2039,0
01/02/1979 (06:00),-123.043,45.2666,0
01/02/1979 (06:00),-122.639,45.3277,0
01/02/1979 (06:00),-122.234,45.3874,0
01/02/1979 (06:00),-121.827,45.4455,0
01/02/1979 (06:00),-121.42,45.502,0
01/02/1979 (06:00),-121.012,45.557,0
01/02/1979 (06:00),-120.603,45.6104,0
01/02/1979 (06:00),-120.194,45.6623,0
01/02/1979 (06:00),-119.783,45.7126,0
01/02/1979 (06:00),-119.372,45.7614,0
01/02/1979 (06:00),-118.96,45.8085,0
01/02/1979 (06:00),-118.547,45.8541,0
01/02/1979 (06:00),-118.134,45.8981,0
01/02/1979 (06:00),-117.719,45.9405,0
01/02/1979 (06:00),-117.305,45.9812,0
01/02/1979 (06:00),-116.889,46.0204,0
01/02/1979 (06:00),-116.473,46.058,0
01/02/1979 (06:00),-116.056,46.094,0
01/02/1979 (06:00),-115.639,46.1284,0
01/02/1979 (06:00),-115.221,46.1612,0
01/02/1979 (06:00),-114.803,46.1923,0
01/02/1979 (06:00),-114.384,46.2218,0
01/02/1979 (06:00),-113.965,46.2497,0
01/02/1979 (06:00),-113.545,46.276,0
01/02/1979 (06:00),-113.125,46.3007,0
01/02/1979 (06:00),-129.103,44.447,0
01/02/1979 (06:00),-128.713,44.5309,0
01/02/1979 (06:00),-128.322,44.6134,0
01/02/1979 (06:00),-127.929,44.6944,0
01/02/1979 (06:00),-127.536,44.774,0
01/02/1979 (06:00),-127.141,44.8521,0
01/02/1979 (06:00),-126.745,44.9287,0
01/02/1979 (06:00),-126.348,45.0038,0
01/02/1979 (06:00),-125.949,45.0775,0
01/02/1979 (06:00),-125.55,45.1497,0
01/02/1979 (06:00),-125.15,45.2203,0
01/02/1979 (06:00),-124.748,45.2895,0
01/02/1979 (06:00),-124.346,45.3571,0
01/02/1979 (06:00),-123.942,45.4232,0
01/02/1979 (06:00),-123.537,45.4878,0
01/02/1979 (06:00),-123.132,45.5509,0
01/02/1979 (06:00),-122.725,45.6124,0
01/02/1979 (06:00),-122.318,45.6724,0
01/02/1979 (06:00),-121.91,45.7308,0
01/02/1979 (06:00),-121.5,45.7877,0
01/02/1979 (06:00),-121.09,45.843,0
01/02/1979 (06:00),-120.679,45.8968,0
01/02/1979 (06:00),-120.267,45.949,0
01/02/1979 (06:00),-119.854,45.9995,0
01/02/1979 (06:00),-119.441,46.0486,0
01/02/1979 (06:00),-119.027,46.096,0
01/02/1979 (06:00),-118.612,46.1418,0
01/02/1979 (06:00),-118.196,46.1861,0
01/02/1979 (06:00),-117.78,46.2287,0
01/02/1979 (06:00),-117.363,46.2698,0
01/02/1979 (06:00),-116.945,46.3092,0
01/02/1979 (06:00),-116.526,46.347,0
01/02/1979 (06:00),-116.107,46.3832,0
01/02/1979 (06:00),-115.688,46.4178,0
01/02/1979 (06:00),-115.268,46.4507,0
01/02/1979 (06:00),-114.847,46.4821,0
01/02/1979 (06:00),-114.426,46.5118,0
01/02/1979 (06:00),-114.005,46.5399,0
01/02/1979 (06:00),-113.583,46.5663,0
01/02/1979 (06:00),-113.16,46.5911,0
01/02/1979 (06:00),-129.222,44.725,0
01/02/1979 (06:00),-128.83,44.8094,0
01/02/1979 (06:00),-128.437,44.8923,0
01/02/1979 (06:00),-128.043,44.9738,0
01/02/1979 (06:00),-127.647,45.0538,0
01/02/1979 (06:00),-127.25,45.1324,0
01/02/1979 (06:00),-126.852,45.2094,0
01/02/1979 (06:00),-126.453,45.285,0
01/02/1979 (06:00),-126.053,45.3591,0
01/02/1979 (06:00),-125.652,45.4317,0
01/02/1979 (06:00),-125.249,45.5028,0
01/02/1979 (06:00),-124.846,45.5723,0
01/02/1979 (06:00),-124.441,45.6403,0
01/02/1979 (06:00),-124.036,45.7069,0
01/02/1979 (06:00),-123.629,45.7718,0
01/02/1979 (06:00),-123.221,45.8353,0
01/02/1979 (06:00),-122.813,45.8971,0
01/02/1979 (06:00),-122.403,45.9575,0
01/02/1979 (06:00),-121.993,46.0162,0
01/02/1979 (06:00),-121.581,46.0735,0
01/02/1979 (06:00),-121.169,46.1291,0
01/02/1979 (06:00),-120.756,46.1832,0
01/02/1979 (06:00),-120.341,46.2356,0
01/02/1979 (06:00),-119.927,46.2865,0
01/02/1979 (06:00),-119.511,46.3358,0
01/02/1979 (06:00),-119.094,46.3835,0
01/02/1979 (06:00),-118.677,46.4297,0
01/02/1979 (06:00),-118.259,46.4742,0
01/02/1979 (06:00),-117.84,46.5171,0
01/02/1979 (06:00),-117.421,46.5583,0
01/02/1979 (06:00),-117.001,46.598,0
01/02/1979 (06:00),-116.58,46.636,0
01/02/1979 (06:00),-116.159,46.6725,0
01/02/1979 (06:00),-115.737,46.7072,0
01/02/1979 (06:00),-115.315,46.7404,0
01/02/1979 (06:00),-114.892,46.7719,0
01/02/1979 (06:00),-114.468,46.8018,0
01/02/1979 (06:00),-114.044,46.83,0
01/02/1979 (06:00),-113.62,46.8566,0
01/02/1979 (06:00),-113.195,46.8816,0
01/02/1979 (06:00),-129.343,45.003,0
01/02/1979 (06:00),-128.949,45.0879,0
01/02/1979 (06:00),-128.554,45.1713,0
01/02/1979 (06:00),-128.158,45.2532,0
01/02/1979 (06:00),-127.76,45.3337,0
01/02/1979 (06:00),-127.361,45.4127,0
01/02/1979 (06:00),-126.961,45.4902,0
01/02/1979 (06:00),-126.56,45.5662,0
01/02/1979 (06:00),-126.158,45.6407,0
01/02/1979 (06:00),-125.755,45.7137,0
01/02/1979 (06:00),-125.35,45.7852,0
01/02/1979 (06:00),-124.945,45.8552,0
01/02/1979 (06:00),-124.538,45.9236,0
01/02/1979 (06:00),-124.13,45.9905,0
01/02/1979 (06:00),-123.722,46.0558,0
01/02/1979 (06:00),-123.312,46.1196,0
01/02/1979 (06:00),-122.901,46.1819,0
01/02/1979 (06:00),-122.489,46.2426,0
01/02/1979 (06:00),-122.077,46.3017,0
01/02/1979 (06:00),-121.663,46.3592,0
01/02/1979 (06:00),-121.248,46.4152,0
01/02/1979 (06:00),-120.833,46.4696,0
01/02/1979 (06:00),-120.417,46.5224,0
01/02/1979 (06:00),-119.999,46.5736,0
01/02/1979 (06:00),-119.582,46.6231,0
01/02/1979 (06:00),-119.163,46.6711,0
01/02/1979 (06:00),-118.743,46.7175,0
01/02/1979 (06:00),-118.323,46.7623,0
01/02/1979 (06:00),-117.902,46.8054,0
01/02/1979 (06:00),-117.48,46.847,0
01/02/1979 (06:00),-117.058,46.8869,0
01/02/1979 (06:00),-116.635,46.9251,0
01/02/1979 (06:00),-116.211,46.9618,0
01/02/1979 (06:00),-115.787,46.9967,0
01/02/1979 (06:00),-115.362,47.0301,0
01/02/1979 (06:00),-114.937,47.0618,0
01/02/1979 (06:00),-114.511,47.0919,0
01/02/1979 (06:00),-114.085,47.1203,0
01/02/1979 (06:00),-113.658,47.147,0
01/02/1979 (06:00),-113.231,47.1721,0
01/02/1979 (06:00),-129.464,45.2809,0
01/02/1979 (06:00),-129.069,45.3663,0
01/02/1979 (06:00),-128.672,45.4502,0
01/02/1979 (06:00),-128.273,45.5326,0
01/02/1979 (06:00),-127.874,45.6135,0
01/02/1979 (06:00),-127.473,45.693,0
01/02/1979 (06:00),-127.071,45.771,0
01/02/1979 (06:00),-126.668,45.8474,0
01/02/1979 (06:00),-126.264,45.9223,0
01/02/1979 (06:00),-125.859,45.9958,0
01/02/1979 (06:00),-125.452,46.0676,0
01/02/1979 (06:00),-125.045,46.138,0
01/02/1979 (06:00),-124.636,46.2068,0
01/02/1979 (06:00),-124.226,46.2741,0
01/02/1979 (06:00),-123.815,46.3399,0
01/02/1979 (06:00),-123.403,46.404,0
01/02/1979 (06:00),-122.99,46.4666,0
01/02/1979 (06:00),-122.576,46.5277,0
01/02/1979 (06:00),-122.161,46.5871,0
01/02/1979 (06:00),-121.746,46.645,0
01/02/1979 (06:00),-121.329,46.7013,0
01/02/1979 (06:00),-120.911,46.756,0
01/02/1979 (06:00),-120.493,46.8091,0
01/02/1979 (06:00),-120.073,46.8606,0
01/02/1979 (06:00),-119.653,46.9105,0
01/02/1979 (06:00),-119.232,46.9588,0
01/02/1979 (06:00),-118.81,47.0054,0
01/02/1979 (06:00),-118.387,47.0505,0
01/02/1979 (06:00),-117.964,47.0939,0
01/02/1979 (06:00),-117.54,47.1356,0
01/02/1979 (06:00),-117.115,47.1758,0
01/02/1979 (06:00),-116.69,47.2143,0
01/02/1979 (06:00),-116.264,47.2511,0
01/02/1979 (06:00),-115.837,47.2863,0
01/02/1979 (06:00),-115.41,47.3199,0
01/02/1979 (06:00),-114.982,47.3518,0
01/02/1979 (06:00),-114.554,47.382,0
01/02/1979 (06:00),-114.125,47.4106,0
01/02/1979 (06:00),-113.696,47.4375,0
01/02/1979 (06:00),-113.267,47.4627,0
01/02/1979 (06:00),-129.587,45.5589,0
01/02/1979 (06:00),-129.19,45.6447,0
01/02/1979 (06:00),-128.791,45.7291,0
01/02/1979 (06:00),-128.391,45.812,0
01/02/1979 (06:00),-127.989,45.8934,0
01/02/1979 (06:00),-127.587,45.9733,0
01/02/1979 (06:00),-127.183,46.0517,0
01/02/1979 (06:00),-126.778,46.1286,0
01/02/1979 (06:00),-126.371,46.2039,0
01/02/1979 (06:00),-125.964,46.2778,0
01/02/1979 (06:00),-125.555,46.3501,0
01/02/1979 (06:00),-125.146,46.4209,0
01/02/1979 (06:00),-124.735,46.4901,0
01/02/1979 (06:00),-124.323,46.5578,0
01/02/1979 (06:00),-123.91,46.6239,0
01/02/1979 (06:00),-123.496,46.6884,0
01/02/1979 (06:00),-123.081,46.7514,0
01/02/1979 (06:00),-122.664,46.8128,0
01/02/1979 (06:00),-122.247,46.8726,0
01/02/1979 (06:00),-121.829,46.9308,0
01/02/1979 (06:00),-121.41,46.9874,0
01/02/1979 (06:00),-120.99,47.0425,0
01/02/1979 (06:00),-120.569,47.0959,0
01/02/1979 (06:00),-120.148,47.1477,0
01/02/1979 (06:00),-119.725,47.1979,0
01/02/1979 (06:00),-119.302,47.2464,0
01/02/1979 (06:00),-118.878,47.2934,0
01/02/1979 (06:00),-118.453,47.3387,0
01/02/1979 (06:00),-118.027,47.3823,0
01/02/1979 (06:00),-117.601,47.4243,0
01/02/1979 (06:00),-117.174,47.4647,0
01/02/1979 (06:00),-116.746,47.5034,0
01/02/1979 (06:00),-116.317,47.5405,0
01/02/1979 (06:00),-115.888,47.5759,0
01/02/1979 (06:00),-115.459,47.6097,0
01/02/1979 (06:00),-115.029,47.6418,0
01/02/1979 (06:00),-114.598,47.6722,0
01/02/1979 (06:00),-114.167,47.7009,0
01/02/1979 (06:00),-113.735,47.728,0
01/02/1979 (06:00),-113.303,47.7534,0
01/02/1979 (06:00),-129.712,45.8368,0
01/02/1979 (06:00),-129.312,45.9231,0
01/02/1979 (06:00),-128.911,46.008,0
01/02/1979 (06:00),-128.509,46.0913,0
01/02/1979 (06:00),-128.106,46.1732,0
01/02/1979 (06:00),-127.701,46.2535,0
01/02/1979 (06:00),-127.295,46.3324,0
01/02/1979 (06:00),-126.888,46.4097,0
01/02/1979 (06:00),-126.48,46.4855,0
01/02/1979 (06:00),-126.07,46.5598,0
01/02/1979 (06:00),-125.66,46.6325,0
01/02/1979 (06:00),-125.248,46.7037,0
01/02/1979 (06:00),-124.835,46.7733,0
01/02/1979 (06:00),-124.421,46.8414,0
01/02/1979 (06:00),-124.005,46.9079,0
01/02/1979 (06:00),-123.589,46.9728,0
01/02/1979 (06:00),-123.172,47.0362,0
01/02/1979 (06:00),-122.753,47.0979,0
01/02/1979 (06:00),-122.334,47.1581,0
01/02/1979 (06:00),-121.914,47.2166,0
01/02/1979 (06:00),-121.492,47.2736,0
01/02/1979 (06:00),-121.07,47.3289,0
01/02/1979 (06:00),-120.647,47.3827,0
01/02/1979 (06:00),-120.223,47.4348,0
01/02/1979 (06:00),-119.798,47.4853,0
01/02/1979 (06:00),-119.373,47.5341,0
01/02/1979 (06:00),-118.946,47.5813,0
01/02/1979 (06:00),-118.519,47.6269,0
01/02/1979 (06:00),-118.091,47.6708,0
01/02/1979 (06:00),-117.662,47.7131,0
01/02/1979 (06:00),-117.232,47.7537,0
01/02/1979 (06:00),-116.802,47.7926,0
01/02/1979 (06:00),-116.371,47.8299,0
01/02/1979 (06:00),-115.94,47.8656,0
01/02/1979 (06:00),-115.508,47.8995,0
01/02/1979 (06:00),-115.075,47.9318,0
01/02/1979 (06:00),-114.642,47.9624,0
01/02/1979 (06:00),-114.208,47.9913,0
01/02/1979 (06:00),-113.774,48.0185,0
01/02/1979 (06:00),-113.34,48.0441,0
01/02/1979 (06:00),-129.837,46.1146,0
01/02/1979 (06:00),-129.436,46.2014,0
01/02/1979 (06:00),-129.033,46.2868,0
01/02/1979 (06:00),-128.629,46.3706,0
01/02/1979 (06:00),-128.224,46.4529,0
01/02/1979 (06:00),-127.817,46.5338,0
01/02/1979 (06:00),-127.409,46.6131,0
01/02/1979 (06:00),-127,46.6908,0
01/02/1979 (06:00),-126.589,46.7671,0
01/02/1979 (06:00),-126.178,46.8418,0
01/02/1979 (06:00),-125.765,46.9149,0
01/02/1979 (06:00),-125.351,46.9865,0
01/02/1979 (06:00),-124.936,47.0566,0
01/02/1979 (06:00),-124.519,47.125,0
01/02/1979 (06:00),-124.102,47.1919,0
01/02/1979 (06:00),-123.684,47.2572,0
01/02/1979 (06:00),-123.264,47.3209,0
01/02/1979 (06:00),-122.843,47.383,0
01/02/1979 (06:00),-122.422,47.4436,0
01/02/1979 (06:00),-121.999,47.5025,0
01/02/1979 (06:00),-121.576,47.5598,0
01/02/1979 (06:00),-121.151,47.6154,0
01/02/1979 (06:00),-120.726,47.6695,0
01/02/1979 (06:00),-120.299,47.7219,0
01/02/1979 (06:00),-119.872,47.7727,0
01/02/1979 (06:00),-119.444,47.8218,0
01/02/1979 (06:00),-119.015,47.8693,0
01/02/1979 (06:00),-118.586,47.9151,0
01/02/1979 (06:00),-118.155,47.9593,0
01/02/1979 (06:00),-117.724,48.0018,0
01/02/1979 (06:00),-117.292,48.0427,0
01/02/1979 (06:00),-116.859,48.0819,0
01/02/1979 (06:00),-116.426,48.1194,0
01/02/1979 (06:00),-115.992,48.1552,0
01/02/1979 (06:00),-115.558,48.1894,0
01/02/1979 (06:00),-115.122,48.2219,0
01/02/1979 (06:00),-114.687,48.2526,0
01/02/1979 (06:00),-114.251,48.2817,0
01/02/1979 (06:00),-113.814,48.3091,0
01/02/1979 (06:00),-113.377,48.3348,0
01/02/1979 (06:00),-129.964,46.3924,0
01/02/1979 (06:00),-129.561,46.4797,0
01/02/1979 (06:00),-129.156,46.5655,0
01/02/1979 (06:00),-128.75,46.6498,0
01/02/1979 (06:00),-128.343,46.7327,0
01/02/1979 (06:00),-127.934,46.8139,0
01/02/1979 (06:00),-127.524,46.8937,0
01/02/1979 (06:00),-127.113,46.9719,0
01/02/1979 (06:00),-126.7,47.0486,0
01/02/1979 (06:00),-126.286,47.1237,0
01/02/1979 (06:00),-125.871,47.1973,0
01/02/1979 (06:00),-125.455,47.2693,0
01/02/1979 (06:00),-125.038,47.3398,0
01/02/1979 (06:00),-124.619,47.4086,0
01/02/1979 (06:00),-124.2,47.4759,0
01/02/1979 (06:00),-123.779,47.5416,0
01/02/1979 (06:00),-123.357,47.6057,0
01/02/1979 (06:00),-122.935,47.6682,0
01/02/1979 (06:00),-122.511,47.729,0
01/02/1979 (06:00),-122.086,47.7883,0
01/02/1979 (06:00),-121.66,47.8459,0
01/02/1979 (06:00),-121.233,47.9019,0
01/02/1979 (06:00),-120.805,47.9563,0
01/02/1979 (06:00),-120.377,48.009,0
01/02/1979 (06:00),-119.947,48.0601,0
01/02/1979 (06:00),-119.516,48.1095,0
01/02/1979 (06:00),-119.085,48.1573,0
01/02/1979 (06:00),-118.653,48.2034,0
01/02/1979 (06:00),-118.22,48.2478,0
01/02/1979 (06:00),-117.787,48.2906,0
01/02/1979 (06:00),-117.352,48.3317,0
01/02/1979 (06:00),-116.917,48.3711,0
01/02/1979 (06:00),-116.481,48.4089,0
01/02/1979 (06:00),-116.045,48.4449,0
01/02/1979 (06:00),-115.608,48.4793,0
01/02/1979 (06:00),-115.17,48.5119,0
01/02/1979 (06:00),-114.732,48.5429,0
01/02/1979 (06:00),-114.293,48.5722,0
01/02/1979 (06:00),-113.854,48.5997,0
01/02/1979 (06:00),-113.414,48.6256,0
01/02/1979 (06:00),-130.093,46.6701,0
01/02/1979 (06:00),-129.687,46.7579,0
01/02/1979 (06:00),-129.281,46.8442,0
01/02/1979 (06:00),-128.872,46.929,0
01/02/1979 (06:00),-128.463,47.0123,0
01/02/1979 (06:00),-128.052,47.0941,0
01/02/1979 (06:00),-127.64,47.1743,0
01/02/1979 (06:00),-127.227,47.253,0
01/02/1979 (06:00),-126.812,47.3301,0
01/02/1979 (06:00),-126.396,47.4057,0
01/02/1979 (06:00),-125.979,47.4797,0
01/02/1979 (06:00),-125.561,47.5521,0
01/02/1979 (06:00),-125.141,47.6229,0
01/02/1979 (06:00),-124.721,47.6922,0
01/02/1979 (06:00),-124.299,47.7599,0
01/02/1979 (06:00),-123.876,47.8259,0
01/02/1979 (06:00),-123.452,47.8904,0
01/02/1979 (06:00),-123.027,47.9533,0
01/02/1979 (06:00),-122.6,48.0145,0
01/02/1979 (06:00),-122.173,48.0741,0
01/02/1979 (06:00),-121.745,48.1321,0
01/02/1979 (06:00),-121.316,48.1884,0
01/02/1979 (06:00),-120.886,48.2431,0
01/02/1979 (06:00),-120.455,48.2961,0
01/02/1979 (06:00),-120.023,48.3475,0
01/02/1979 (06:00),-119.59,48.3972,0
01/02/1979 (06:00),-119.156,48.4453,0
01/02/1979 (06:00),-118.721,48.4917,0
01/02/1979 (06:00),-118.286,48.5364,0
01/02/1979 (06:00),-117.85,48.5794,0
01/02/1979 (06:00),-117.413,48.6207,0
01/02/1979 (06:00),-116.975,48.6604,0
01/02/1979 (06:00),-116.537,48.6984,0
01/02/1979 (06:00),-116.098,48.7346,0
01/02/1979 (06:00),-115.659,48.7692,0
01/02/1979 (06:00),-115.219,48.8021,0
01/02/1979 (06:00),-114.778,48.8332,0
01/02/1979 (06:00),-114.336,48.8626,0
01/02/1979 (06:00),-113.895,48.8904,0
01/02/1979 (06:00),-113.452,48.9164,0
01/02/1979 (06:00),-130.222,46.9477,0
01/02/1979 (06:00),-129.815,47.0361,0
01/02/1979 (06:00),-129.406,47.1229,0
01/02/1979 (06:00),-128.996,47.2081,0
01/02/1979 (06:00),-128.585,47.2919,0
01/02/1979 (06:00),-128.172,47.3741,0
01/02/1979 (06:00),-127.758,47.4548,0
01/02/1979 (06:00),-127.342,47.5339,0
01/02/1979 (06:00),-126.925,47.6115,0
01/02/1979 (06:00),-126.507,47.6875,0
01/02/1979 (06:00),-126.088,47.762,0
01/02/1979 (06:00),-125.668,47.8348,0
01/02/1979 (06:00),-125.246,47.9061,0
01/02/1979 (06:00),-124.823,47.9757,0
01/02/1979 (06:00),-124.399,48.0438,0
01/02/1979 (06:00),-123.974,48.1103,0
01/02/1979 (06:00),-123.547,48.1751,0
01/02/1979 (06:00),-123.12,48.2383,0
01/02/1979 (06:00),-122.691,48.2999,0
01/02/1979 (06:00),-122.262,48.3599,0
01/02/1979 (06:00),-121.831,48.4182,0
01/02/1979 (06:00),-121.4,48.4748,0
01/02/1979 (06:00),-120.967,48.5299,0
01/02/1979 (06:00),-120.534,48.5832,0
01/02/1979 (06:00),-120.099,48.6349,0
01/02/1979 (06:00),-119.664,48.6849,0
01/02/1979 (06:00),-119.228,48.7332,0
01/02/1979 (06:00),-118.791,48.7799,0
01/02/1979 (06:00),-118.353,48.8249,0
01/02/1979 (06:00),-117.914,48.8682,0
01/02/1979 (06:00),-117.475,48.9098,0
01/02/1979 (06:00),-117.035,48.9497,0
01/02/1979 (06:00),-116.594,48.9879,0
01/02/1979 (06:00),-116.152,49.0243,0
01/02/1979 (06:00),-115.71,49.0591,0
01/02/1979 (06:00),-115.267,49.0922,0
01/02/1979 (06:00),-114.824,49.1235,0
01/02/1979 (06:00),-114.38,49.1531,0
01/02/1979 (06:00),-113.936,49.181,0
01/02/1979 (06:00),-113.491,49.2072,0
01/02/1979 (06:00),-130.354,47.2253,0
01/02/1979 (06:00),-129.944,47.3141,0
01/02/1979 (06:00),-129.533,47.4014,0
01/02/1979 (06:00),-129.121,47.4872,0
01/02/1979 (06:00),-128.708,47.5714,0
01/02/1979 (06:00),-128.293,47.6541,0
01/02/1979 (06:00),-127.877,47.7353,0
01/02/1979 (06:00),-127.459,47.8149,0
01/02/1979 (06:00),-127.04,47.8929,0
01/02/1979 (06:00),-126.62,47.9693,0
01/02/1979 (06:00),-126.198,48.0442,0
01/02/1979 (06:00),-125.776,48.1175,0
01/02/1979 (06:00),-125.352,48.1892,0
01/02/1979 (06:00),-124.926,48.2592,0
01/02/1979 (06:00),-124.5,48.3277,0
01/02/1979 (06:00),-124.073,48.3945,0
01/02/1979 (06:00),-123.644,48.4598,0
01/02/1979 (06:00),-123.214,48.5234,0
01/02/1979 (06:00),-122.783,48.5853,0
01/02/1979 (06:00),-122.351,48.6456,0
01/02/1979 (06:00),-121.918,48.7043,0
01/02/1979 (06:00),-121.484,48.7613,0
01/02/1979 (06:00),-121.049,48.8166,0
01/02/1979 (06:00),-120.613,48.8703,0
01/02/1979 (06:00),-120.176,48.9223,0
01/02/1979 (06:00),-119.739,48.9726,0
01/02/1979 (06:00),-119.3,49.0212,0
01/02/1979 (06:00),-118.86,49.0682,0
01/02/1979 (06:00),-118.42,49.1134,0
01/02/1979 (06:00),-117.979,49.157,0
01/02/1979 (06:00),-117.537,49.1988,0
01/02/1979 (06:00),-117.094,49.2389,0
01/02/1979 (06:00),-116.651,49.2773,0
01/02/1979 (06:00),-116.207,49.3141,0
01/02/1979 (06:00),-115.762,49.349,0
01/02/1979 (06:00),-115.317,49.3823,0
01/02/1979 (06:00),-114.871,49.4138,0
01/02/1979 (06:00),-114.424,49.4436,0
01/02/1979 (06:00),-113.977,49.4717,0
01/02/1979 (06:00),-113.53,49.498,0
01/02/1979 (06:00),-130.486,47.5027,0
01/02/1979 (06:00),-130.075,47.5921,0
01/02/1979 (06:00),-129.662,47.6799,0
01/02/1979 (06:00),-129.248,47.7661,0
01/02/1979 (06:00),-128.832,47.8509,0
01/02/1979 (06:00),-128.415,47.934,0
01/02/1979 (06:00),-127.997,48.0157,0
01/02/1979 (06:00),-127.577,48.0957,0
01/02/1979 (06:00),-127.156,48.1742,0
01/02/1979 (06:00),-126.733,48.2511,0
01/02/1979 (06:00),-126.31,48.3264,0
01/02/1979 (06:00),-125.885,48.4001,0
01/02/1979 (06:00),-125.458,48.4722,0
01/02/1979 (06:00),-125.031,48.5427,0
01/02/1979 (06:00),-124.602,48.6115,0
01/02/1979 (06:00),-124.173,48.6788,0
01/02/1979 (06:00),-123.742,48.7444,0
01/02/1979 (06:00),-123.309,48.8083,0
01/02/1979 (06:00),-122.876,48.8707,0
01/02/1979 (06:00),-122.442,48.9313,0
01/02/1979 (06:00),-122.006,48.9903,0
01/02/1979 (06:00),-121.57,49.0477,0
01/02/1979 (06:00),-121.133,49.1033,0
01/02/1979 (06:00),-120.694,49.1573,0
01/02/1979 (06:00),-120.255,49.2096,0
01/02/1979 (06:00),-119.815,49.2602,0
01/02/1979 (06:00),-119.373,49.3092,0
01/02/1979 (06:00),-118.931,49.3564,0
01/02/1979 (06:00),-118.488,49.4019,0
01/02/1979 (06:00),-118.045,49.4457,0
01/02/1979 (06:00),-117.6,49.4878,0
01/02/1979 (06:00),-117.155,49.5282,0
01/02/1979 (06:00),-116.709,49.5668,0
01/02/1979 (06:00),-116.262,49.6038,0
01/02/1979 (06:00),-115.815,49.6389,0
01/02/1979 (06:00),-115.367,49.6724,0
01/02/1979 (06:00),-114.918,49.7041,0
01/02/1979 (06:00),-114.469,49.7341,0
01/02/1979 (06:00),-114.019,49.7623,0
01/02/1979 (06:00),-113.569,49.7888,0
01/02/1979 (06:00),-130.62,47.7801,0
01/02/1979 (06:00),-130.207,47.8699,0
01/02/1979 (06:00),-129.792,47.9582,0
01/02/1979 (06:00),-129.376,48.045,0
01/02/1979 (06:00),-128.958,48.1302,0
01/02/1979 (06:00),-128.539,48.2139,0
01/02/1979 (06:00),-128.118,48.296,0
01/02/1979 (06:00),-127.696,48.3765,0
01/02/1979 (06:00),-127.273,48.4554,0
01/02/1979 (06:00),-126.848,48.5327,0
01/02/1979 (06:00),-126.422,48.6085,0
01/02/1979 (06:00),-125.995,48.6826,0
01/02/1979 (06:00),-125.567,48.7551,0
01/02/1979 (06:00),-125.137,48.826,0
01/02/1979 (06:00),-124.706,48.8953,0
01/02/1979 (06:00),-124.274,48.9629,0
01/02/1979 (06:00),-123.84,49.0289,0
01/02/1979 (06:00),-123.406,49.0933,0
01/02/1979 (06:00),-122.97,49.156,0
01/02/1979 (06:00),-122.533,49.217,0
01/02/1979 (06:00),-122.096,49.2763,0
01/02/1979 (06:00),-121.657,49.334,0
01/02/1979 (06:00),-121.217,49.39,0
01/02/1979 (06:00),-120.776,49.4443,0
01/02/1979 (06:00),-120.334,49.4969,0
01/02/1979 (06:00),-119.891,49.5479,0
01/02/1979 (06:00),-119.447,49.5971,0
01/02/1979 (06:00),-119.003,49.6446,0
01/02/1979 (06:00),-118.557,49.6904,0
01/02/1979 (06:00),-118.111,49.7344,0
01/02/1979 (06:00),-117.664,49.7768,0
01/02/1979 (06:00),-117.216,49.8174,0
01/02/1979 (06:00),-116.768,49.8563,0
01/02/1979 (06:00),-116.318,49.8934,0
01/02/1979 (06:00),-115.868,49.9288,0
01/02/1979 (06:00),-115.418,49.9625,0
01/02/1979 (06:00),-114.966,49.9944,0
01/02/1979 (06:00),-114.514,50.0246,0
01/02/1979 (06:00),-114.062,50.053,0
01/02/1979 (06:00),-113.609,50.0796,0
01/02/1979 (06:00),-130.756,48.0573,0
01/02/1979 (06:00),-130.34,48.1477,0
01/02/1979 (06:00),-129.923,48.2365,0
01/02/1979 (06:00),-129.505,48.3238,0
01/02/1979 (06:00),-129.085,48.4095,0
01/02/1979 (06:00),-128.664,48.4936,0
01/02/1979 (06:00),-128.241,48.5762,0
01/02/1979 (06:00),-127.817,48.6572,0
01/02/1979 (06:00),-127.391,48.7365,0
01/02/1979 (06:00),-126.965,48.8143,0
01/02/1979 (06:00),-126.536,48.8905,0
01/02/1979 (06:00),-126.107,48.9651,0
01/02/1979 (06:00),-125.676,49.038,0
01/02/1979 (06:00),-125.244,49.1093,0
01/02/1979 (06:00),-124.811,49.179,0
01/02/1979 (06:00),-124.376,49.2471,0
01/02/1979 (06:00),-123.94,49.3134,0
01/02/1979 (06:00),-123.503,49.3782,0
01/02/1979 (06:00),-123.065,49.4412,0
01/02/1979 (06:00),-122.626,49.5026,0
01/02/1979 (06:00),-122.186,49.5623,0
01/02/1979 (06:00),-121.744,49.6203,0
01/02/1979 (06:00),-121.302,49.6767,0
01/02/1979 (06:00),-120.859,49.7313,0
01/02/1979 (06:00),-120.414,49.7842,0
01/02/1979 (06:00),-119.969,49.8354,0
01/02/1979 (06:00),-119.523,49.885,0
01/02/1979 (06:00),-119.075,49.9327,0
01/02/1979 (06:00),-118.627,49.9788,0
01/02/1979 (06:00),-118.178,50.0231,0
01/02/1979 (06:00),-117.729,50.0658,0
01/02/1979 (06:00),-117.278,50.1066,0
01/02/1979 (06:00),-116.827,50.1457,0
01/02/1979 (06:00),-116.375,50.1831,0
01/02/1979 (06:00),-115.922,50.2187,0
